Year,JerseyNum,Name,Position,Height,Weight,Major,Class,HomeTownHighSchool
2016,1,Itzel Gonzalez,GK,5-6,,,R-Sr.,"Tijuana, Mexico / Artesia HS"
2016,2,Lauren Plesse,M,5-4,,,Fr.,"Saratoga, CA / Saratoga HS"
2016,3,Makenzie Brito,D,5-9,,,Jr.,"Granite Bay, CA / Granite Bay HS"
2016,4,Jamie Benedetto,M,5-9,,,Sr.,"Santa Barbara, CA / Dos Pueblos HS"
2016,5,Aimee Ellis,D/M,5-10,,,Jr.,"Ventura, CA / Foothill Technology HS"
2016,6,Kristen Sampietro,M/D,5-4,,,Sr.,"Santa Rosa, CA / Maria Carrillo HS"
2016,7,Jordyn McNutt,M,5-5,,,Jr.,"San Diego, CA / University City HS"
2016,8,Mary Reilly,F,5-5,,,So.,"Chula Vista, CA / Hilltop HS"
2016,9,Katie O'Laughlin,F,5-8,,,Jr.,"Carlsbad, CA / Pacific Ridge School"
2016,10,Elisa Martinez,M,5-3,,,Jr.,"El Cajon, CA / Francis Parker School"
2016,11,Meghan Berry,D,5-7,,,R-Sr.,"Austin, TX / Mt. Carmel HS"
2016,12,Roni Merrill,M/F,5-10,,,Fr.,"Thousand Oaks, CA / Westlake HS"
2016,13,Megumi Barber,F,5-2,,,So.,"San Diego, CA / Mt. Carmel HS"
2016,14,Maxia Espino,M/D,5-1,,,R-Jr.,"Chula Vista, CA / Hilltop HS"
2016,15,Kelsey Kimball,D,5-10,,,So.,"Thousand Oaks, CA / Westlake HS"
2016,16,Natalie Saddic,M,5-6,,,R-Fr.,"San Diego, CA / Torrey Pines HS"
2016,17,Bianca Zavala,M,5-3,,,Fr.,"Irvine, CA / Northwood HS"
2016,18,Kiera Bocchino,M/F,5-7,,,R-Sr.,"Laguna Hills, CA / Laguna Hills HS"
2016,19,Summer Bales,M,5-4,,,So.,"Temecula, CA / Great Oak HS"
2016,20,Dani Nunn,M,5-6,,,So.,"Santa Rosa, CA / Maria Carrillo HS"
2016,23,Brie Diaz,M/D,5-6,,,Jr.,"Temecula, CA / Great Oak HS"
2016,25,Taylor Ramos,M,5-1,,,Jr.,"San Diego, CA / Coronado HS"
2016,,Samantha Clardy,D,5-8,,,Fr.,"Huntington Beach, CA / Marina HS"
2016,,Danielle Clark,F,5-5,,,Fr.,"Murrieta, CA / Murrieta Mesa HS"
2016,,Sydney Davey,D,5-3,,,Fr.,"La Jolla, CA / La Jolla HS"
2016,,Amanda Erickson,M,5-2,,,Fr.,"Huntington Beach, CA / Edison HS"
2016,,Isabella Ivy,F,5-6,,,Fr.,"Martinez, CA / Alhambra HS"
2016,,Georgia Lodge,M,5-6,,,Fr.,"Yorba Linda, CA / Yorba Linda HS"
2016,,Julie Pitney,D,5-7,,,Fr.,"Santa Barbara, CA / Santa Barbara HS"
2017,00,Katie Wilkes,GK,5-9,,,Fr.,"Pacific Palisades, CA / Palisades Charter HS"
2017,01,Angelica Ramos,GK,5-8,,,R-So.,"San Clemente, CA / JSerra Catholic HS"
2017,1,Kaylee Westmoreland,GK,5-8,,,Fr.,"Hemet, CA / Tahquitz HS"
2017,2,Lauren Plesse,M,5-4,,,So.,"Saratoga, CA / Saratoga HS"
2017,3,Makenzie Brito,D,5-9,,,Sr.,"Granite Bay, CA / Granite Bay HS"
2017,4,Delaney Whittet,M,5-5,,,Fr.,"Manhattan Beach, Calif. / Mira Costa HS"
2017,5,Aimee Ellis,D,5-10,,,Sr.,"Ventura, CA / Foothill Technology HS"
2017,6,Shannon Earley,M,5-7,,,Fr.,"San Carlos, CA / Notre Dame HS"
2017,7,Jordyn McNutt,M,5-5,,,Sr.,"San Diego, CA / University City HS"
2017,8,Mary Reilly,F,5-5,,,Jr.,"Chula Vista, CA / Hilltop HS"
2017,9,Katie O'Laughlin,F,5-8,,,Sr.,"Carlsbad, CA / Pacific Ridge School"
2017,10,Elisa Martinez,M,5-3,,,Sr.,"El Cajon, CA / Francis Parker School"
2017,11,Natalie Widmer,M,5-8,,,Fr.,"Santa Barbara, Calif. / San Marcos HS"
2017,12,Roni Merrill,M/F,5-10,,,So.,"Thousand Oaks, CA / Westlake HS"
2017,13,Megumi Barber,F,5-2,,,Jr.,"San Diego, CA / Mt. Carmel HS"
2017,14,Alexis Kirson,F,5-8,,,Fr.,"Las Vegas, NV / Green Valley HS"
2017,15,Kelsey Kimball,D,5-10,,,Jr.,"Thousand Oaks, CA / Westlake HS"
2017,16,Natalie Saddic,M,5-6,,,R-So.,"San Diego, CA / Torrey Pines HS"
2017,17,Caitlin McCarthy,M,5-4,,,Fr.,"Carlsbad, Calif. / Carlsbad HS"
2017,18,Maddy Samilo,F,5-3,,,Fr.,"Rancho Bernardo, Calif. / Rancho Bernardo HS"
2017,19,Summer Bales,M,5-4,,,Jr.,"Temecula, CA / Great Oak HS"
2017,20,Abby Ross,M/D,5-3,,,Fr.,"Long Beach, CA / Woodrow Wilson Classical HS"
2017,21,Georgia Lodge,M,5-6,,,R-Fr.,"Yorba Linda, CA / Yorba Linda HS"
2017,22,Amanda Erickson,M,5-2,,,R-Fr.,"Huntington Beach, CA / Edison HS"
2017,23,Brie Diaz,D,5-6,,,Sr.,"Temecula, CA / Great Oak HS"
2017,24,Georgina Herrera,M,5-2,,,Jr.,"San Ysidro, CA / San Ysidro HS"
2017,25,Taylor Ramos,M,5-1,,,Sr.,"San Diego, CA / Coronado HS"
2017,27,Michelle Baddour,M,5-8,,,Fr.,"San Diego, Calif. / University City HS"
2017,28,Sydney Davey,D,5-3,,,R-Fr.,"La Jolla, CA / La Jolla HS"
2018,00,Katie Wilkes,GK,5-9,,,So.,"Pacific Palisades, CA / Palisades Charter HS"
2018,01,Angelica Ramos,GK,5-8,,,R-Jr.,"San Clemente, CA / JSerra Catholic HS"
2018,1,Sophia Garrido,GK,5-8,,,Fr.,"Foothill Ranch, Calif. / Trabuco Hills HS"
2018,2,Marissa Lynch,M,5-9,,,Fr.,"Fountain Valley, CA / Fountain Valley HS"
2018,3,Marissa Ray,F,5-3,,,Fr.,"Camarillo, Calif. / Newbury Park HS"
2018,4,Delaney Whittet,D/M,5-5,,,So.,"Manhattan Beach, Calif. / Mira Costa HS"
2018,5,Ashlynn Kolarik,D/M,5-6,,,Fr.,"Newbury Park, Calif. / Newbury Park HS"
2018,6,Sophia Bruno,M,5-4,,,Fr.,"Los Alamitos, Calif. / Los Alamitos HS"
2018,7,Lucy Tang,M,5-5,,,Fr.,"Mountain View, Calif. / Mountain View HS"
2018,8,Mary Reilly,F,5-5,,,Sr.,"Chula Vista, CA / Hilltop HS"
2018,9,Mia Bonifazi,F,5-2,,,So.,"Highlands Ranch, Colo. / Mountain Vista HS"
2018,10,Michelle Baddour,M,5-8,,,So.,"San Diego, Calif. / University City HS"
2018,11,Natalie Widmer,D/M,5-8,,,So.,"Santa Barbara, Calif. / San Marcos HS"
2018,12,Roni Merrill,M/F,5-10,,,R-So.,"Thousand Oaks, CA / Westlake HS"
2018,13,Megumi Barber,F,5-2,,,Sr.,"San Diego, CA / Mt. Carmel HS"
2018,14,Alexis Kirson,F,5-8,,,So.,"Las Vegas, NV / Green Valley HS"
2018,15,Kelsey Kimball,D,5-10,,,R-Jr.,"Thousand Oaks, CA / Westlake HS"
2018,16,Natalie Saddic,M,5-6,,,R-Jr.,"San Diego, CA / Torrey Pines HS"
2018,17,Caitlin McCarthy,M,5-4,,,So.,"Carlsbad, Calif. / Carlsbad HS"
2018,18,Maddy Samilo,M/F,5-3,,,So.,"Rancho Bernardo, Calif. / Rancho Bernardo HS"
2018,19,Summer Bales,M,5-4,,,Sr.,"Temecula, CA / Great Oak HS"
2018,20,Christina Oddone,M,5-2,,,Fr.,"Carlsbad, Calif. / Carlsbad HS"
2018,21,Georgia Lodge,M,5-6,,,R-So.,"Yorba Linda, CA / Yorba Linda HS"
2018,22,Amanda Erickson,M,5-2,,,R-So.,"Huntington Beach, CA / Edison HS"
2018,23,Emily Killeen,M,5-3,,,Fr.,"Temecula, Calif. / Great Oak HS"
2018,24,Jessica Ruggieri,M,5-0,,,Fr.,"Irvine, Calif. / Beckman HS"
2018,25,Hana Law,D,5-4,,,Fr.,"San Jose, CA / Saint Francis HS"
2018,26,Eva Nadeau,M,5-1,,,Fr.,"Costa Mesa, CA / Newport Harbor HS"
2018,27,Ava McKenzie,F,5-11,,,Fr.,"Newport Beach, CA / Corona del Mar HS"
2018,28,Sydney Davey,D,5-3,,,R-So.,"La Jolla, CA / La Jolla HS"
2019,0,Grace Vlandis,GK,5-7,,Human Developmental Sciences,Fr.,"Napa, Calif. / Napa HS"
2019,00,Sophia Garrido,GK,5-8,,Communication,R-Fr.,"Foothill Ranch, Calif. / Trabuco Hills HS"
2019,1,Angelica Ramos,GK,5-8,,Cognitive Science,R-Sr.,"San Clemente, CA / JSerra Catholic HS"
2019,2,Katelyn Meyer,D/F,5-8,,Marine Biology,Fr.,"Campbell, Calif. / Archbishop Mitty HS"
2019,3,Marissa Ray,F,5-3,,Human Developmental Sciences,So.,"Camarillo, Calif. / Newbury Park HS"
2019,4,Delaney Whittet,D/M,5-5,,Communication,Jr.,"Manhattan Beach, Calif. / Mira Costa HS"
2019,5,Ashlynn Kolarik,D/M,5-6,,Human Biology,So.,"Newbury Park, Calif. / Newbury Park HS"
2019,6,Sophia Bruno,M,5-4,,International Studies,R-Fr.,"Los Alamitos, Calif. / Los Alamitos HS"
2019,7,Lucy Tang,M,5-5,,Neurobiology,So.,"Mountain View, Calif. / Mountain View HS"
2019,8,Emily Killeen,M,5-3,,Structural Engineering,So.,"Temecula, Calif. / Great Oak HS"
2019,9,Mia Bonifazi,F,5-2,,Psychology,Jr.,"Highlands Ranch, Colo. / Mountain Vista HS"
2019,10,Michelle Baddour,M,5-8,,Structural Engineering,Jr.,"San Diego, Calif. / University City HS"
2019,11,Natalie Widmer,D/M,5-8,,Human Developmental Sciences,Jr.,"Santa Barbara, Calif. / San Marcos HS"
2019,12,Jessica Ruggieri,M,5-0,,Human Biology,R-Fr.,"Irvine, Calif. / Beckman HS"
2019,13,Kate Hottinger,M/F,5-8,,International Business,Fr.,"Livermore, Calif. / Granada High School"
2019,14,Kameryn Hoban,M,5-7,,Human Developmental Sciences,R-So.,"Encinitas, Calif. / La Costa Canyon HS"
2019,15,Kelsey Kimball,D,5-10,,Political Science,R-Sr.,"Thousand Oaks, CA / Westlake HS"
2019,16,Natalie Saddic,M,5-6,,Biochemistry and Cell Biology,R-Sr.,"San Diego, CA / Torrey Pines HS"
2019,17,Caitlin McCarthy,M,5-4,,"Ecology, Behavior, Evolution",Jr.,"Carlsbad, Calif. / Carlsbad HS"
2019,18,Maddy Samilo,M/F,5-3,,Marine Biology,Jr.,"Rancho Bernardo, Calif. / Rancho Bernardo HS"
2019,19,Mika Celeste,M,5-5,,Communication and Psychology,Fr.,"Pasadena, Calif. / Flintridge Preparatory School"
2019,20,Christina Oddone,M,5-2,,Human Developmental Sciences,So.,"Carlsbad, Calif. / Carlsbad HS"
2019,21,Dani Satterwhite,D,5-10,,International Affairs,So.,"Temecula, Calif. / San Juan Hills HS"
2019,22,Amanda Erickson,M,5-2,,Sociology,R-Jr.,"Huntington Beach, CA / Edison HS"
2019,23,Lily Kenney,D,5-6,,Human Developmental Sciences,Fr.,"Agoura Hills, Calif. / Agoura HS"
2019,24,Erika Braun,D,5-5,,Human Developmental Sciences,Fr.,"Danville, Calif. / Monte Vista HS"
2019,25,Hana Law,D,5-4,,Human Developmental Sciences,So.,"San Jose, CA / Saint Francis HS"
2019,29,Kirsten Webb,M,5-3,,Microbiology,Fr.,"Loomis, Calif. / Del Oro HS"
2019,,Ava D'Arcangelo,M/D,5-5,,International Studies - International Business,Fr.,"Solana Beach, Calif. / Cathedral Catholic HS"
2020,0,Grace Vlandis,GK,5-7,,Human Developmental Sciences,So.,"Napa, Calif. / Napa HS"
2020,00,Sophia Garrido,GK,5-8,,Communication,R-So.,"Foothill Ranch, Calif. / Trabuco Hills HS"
2020,01,Grace Taylor,GK,5-8,,Human Biology,Fr.,"San Clemente, Calif. / San Juan Hills HS"
2020,1,Keara Fitzgerald,GK,5-11,,International Business,Fr.,"Ventura, Calif. / Foothill Technology HS"
2020,2,Katelyn Meyer,D/F,5-8,,Marine Biology,So.,"Campbell, Calif. / Archbishop Mitty HS"
2020,4,Delaney Whittet,D/M,5-5,,Communication,Sr.,"Manhattan Beach, Calif. / Mira Costa HS"
2020,5,Ashlynn Kolarik,D/M,5-6,,Human Biology,Jr.,"Newbury Park, Calif. / Newbury Park HS"
2020,6,Sophia Bruno,M,5-4,,International Studies,R-So.,"Los Alamitos, Calif. / Los Alamitos HS"
2020,7,Lucy Tang,M,5-5,,Neurobiology,Jr.,"Mountain View, Calif. / Mountain View HS"
2020,8,Emily Killeen,M,5-3,,Structural Engineering,Jr.,"Temecula, Calif. / Great Oak HS"
2020,9,Mia Bonifazi,F,5-2,,Psychology,Sr.,"Highlands Ranch, Colo. / Mountain Vista HS"
2020,10,Michelle Baddour,M,5-8,,Structural Engineering,Sr.,"San Diego, Calif. / University City HS"
2020,11,Natalie Widmer,D/M,5-8,,Human Developmental Sciences,Sr.,"Santa Barbara, Calif. / San Marcos HS"
2020,12,Ava D'Arcangelo,M/D,5-5,,International Studies - International Business,So.,"Solana Beach, Calif. / Cathedral Catholic HS"
2020,13,Kate Hottinger,M/F,5-8,,International Business,So.,"Livermore, Calif. / Granada High School"
2020,14,Kameryn Hoban,M,5-7,,Human Developmental Sciences,R-Jr.,"Encinitas, Calif. / La Costa Canyon HS"
2020,15,Lizzy Teran,F,5-7,,International Business,Fr.,"Carlsbad, Calif. / La Costa Canyon HS"
2020,16,Marli Bannai,D,5-6,,Cognitive Science,Fr.,"Granite Bay, Calif. / Granite Bay HS"
2020,17,Caitlin McCarthy,M,5-4,,"Ecology, Behavior, Evolution",Sr.,"Carlsbad, Calif. / Carlsbad HS"
2020,18,Maddy Samilo,M/F,5-3,,Marine Biology,Sr.,"Rancho Bernardo, Calif. / Rancho Bernardo HS"
2020,19,Mika Celeste,M,5-5,,Communication and Psychology,So.,"Pasadena, Calif. / Flintridge Preparatory School"
2020,20,Christina Oddone,M,5-2,,Human Developmental Sciences,Jr.,"Carlsbad, Calif. / Carlsbad HS"
2020,21,Dani Satterwhite,D,5-10,,International Affairs,Jr.,"Temecula, Calif. / San Juan Hills HS"
2020,22,Mackenzie May,D,5-8,,Computer Science,Fr.,"Georgetown, Texas / Georgetown HS"
2020,23,Lily Kenney,D,5-6,,Human Developmental Sciences,So.,"Agoura Hills, Calif. / Agoura HS"
2020,24,Erika Braun,D,5-5,,Human Developmental Sciences,So.,"Danville, Calif. / Monte Vista HS"
2020,25,Emily Knepler,F,5-7,,Sociology: Law and Society,Jr.,"San Marcos, Calif. / Cathedral Catholic HS"
2020,29,Kirsten Webb,M,5-3,,Microbiology,So.,"Loomis, Calif. / Del Oro HS"
2020,,Alyce Raumin,,-,,Public Health,Fr.,"San Clemente, Calif. / San Clemente HS"
2021,0,Grace Vlandis,GK,5-7,,Human Developmental Sciences,Jr.,"Napa, Calif. / Napa HS"
2021,01,Grace Taylor,GK,5-8,,Human Biology,So.,"San Clemente, Calif. / San Juan Hills HS"
2021,1,Keara Fitzgerald,GK,5-11,,International Business,So.,"Ventura, Calif. / Foothill Technology HS"
2021,2,Katelyn Meyer,D/F,5-8,,Marine Biology,Jr.,"Campbell, Calif. / Archbishop Mitty HS"
2021,3,Kennedy Carter,F,5-8,,Environmental Studies,So.,"Mission Viejo, Calif. / JSerra Catholic HS"
2021,4,Delaney Whittet,D/M,5-5,,Communication,Sr.,"Manhattan Beach, Calif. / Mira Costa HS"
2021,5,Ashlynn Kolarik,D/M,5-6,,Human Biology,Sr.,"Newbury Park, Calif. / Newbury Park HS"
2021,7,Lucy Tang,M,5-5,,Neurobiology,Sr.,"Mountain View, Calif. / Mountain View HS"
2021,8,Emily Killeen,M,5-3,,Structural Engineering,Sr.,"Temecula, Calif. / Great Oak HS"
2021,9,Sophia Bruno,M,5-4,,International Studies,Sr.,"Los Alamitos, Calif. / Los Alamitos HS"
2021,10,Michelle Baddour,M,5-8,,Structural Engineering,Gr.,"San Diego, Calif. / University City HS"
2021,11,Natalie Widmer,D/M,5-8,,Human Developmental Sciences,Sr.,"Santa Barbara, Calif. / San Marcos HS"
2021,12,Ava D'Arcangelo,M/D,5-5,,International Studies - International Business,Jr.,"Solana Beach, Calif. / Cathedral Catholic HS"
2021,13,Kate Hottinger,M/F,5-8,,International Business,Jr.,"Livermore, Calif. / Granada High School"
2021,14,Kameryn Hoban,M,5-7,,Human Developmental Sciences,R-Sr.,"Encinitas, Calif. / La Costa Canyon HS"
2021,15,Lizzy Teran,F,5-7,,International Business,So.,"Carlsbad, Calif. / La Costa Canyon HS"
2021,16,Marli Bannai,D,5-6,,Cognitive Science,So.,"Granite Bay, Calif. / Granite Bay HS"
2021,17,Caitlin McCarthy,M,5-4,,"Ecology, Behavior, Evolution",Sr.,"Carlsbad, Calif. / Carlsbad HS"
2021,18,Maddy Samilo,M/F,5-3,,Marine Biology,Gr.,"Rancho Bernardo, Calif. / Rancho Bernardo HS"
2021,19,Mika Celeste,M,5-5,,Communication and Psychology,Jr.,"Pasadena, Calif. / Flintridge Preparatory School"
2021,20,Christina Oddone,M,5-2,,Human Developmental Sciences,Sr.,"Carlsbad, Calif. / Carlsbad HS"
2021,21,Courtney Hilliard,M,5-6,,International Business,Fr.,"Carlsbad, Calif. / La Costa Canyon HS"
2021,22,Mackenzie May,D,5-8,,Computer Science,So.,"Georgetown, Texas / Georgetown HS"
2021,23,Raquel Kalpakoff,F,5-8,,Environmental Systems,Fr.,"San Luis Obispo, Calif. / San Luis Obispo HS"
2021,25,Emily Knepler,F,5-7,,Sociology: Law and Society,Jr.,"San Marcos, Calif. / Cathedral Catholic HS"
2021,26,Lucy Granger,D,5-7,,Cognitive Science,Fr.,"Huntington Beach, Calif. / Edison HS"
2021,28,Bella Sundberg,M,5-8,,Public Health,Fr.,"San Marcos, Calif. / San Marcos HS"
2022,0,Grace Vlandis,GK,5-7,,Human Developmental Sciences,Sr.,"Napa, Calif. / Napa HS"
2022,1,Keara Fitzgerald,GK,6-0,,International Business,Jr.,"Ventura, Calif. / Foothill Technology HS"
2022,2,Katelyn Meyer,D/F,5-8,,Marine Biology,Sr.,"Campbell, Calif. / Archbishop Mitty HS"
2022,3,Kennedy Carter,F,5-8,,Environmental Studies,Jr.,"Mission Viejo, Calif. / JSerra Catholic HS"
2022,4,Sarah Kowack,M,5-8,,Communication,Jr.,"San Diego, Calif. / Canyon Crest Academy"
2022,5,Ashlynn Kolarik,D/M,5-6,,Human Biology,Sr.,"Newbury Park, Calif. / Newbury Park HS"
2022,6,Camryn Borg,M,5-7,,Business Economics,So.,"Los Gatos, Calif. / Leigh HS"
2022,7,Lucy Tang,M,5-5,,Neurobiology,Sr.,"Mountain View, Calif. / Mountain View HS"
2022,8,Emily Killeen,M,5-3,,Structural Engineering,Gr.,"Temecula, Calif. / Great Oak HS"
2022,9,Sophia Bruno,M,5-5,,International Studies,Sr.,"Los Alamitos, Calif. / Los Alamitos HS"
2022,10,Lindsey Park,M,5-6,,Business Economics,Fr.,"Torrance, Calif. / West HS"
2022,11,Natalie Abel,F,5-6,,Cognitive Science,So.,"Rancho Mission Viejo, Calif. / JSerra Catholic HS"
2022,12,Ava D'Arcangelo,M/D,5-3,,International Studies - International Business,Sr.,"Solana Beach, Calif. / Cathedral Catholic HS"
2022,13,Kate Hottinger,M/F,5-8,,International Business,Sr.,"Livermore, Calif. / Granada High School"
2022,14,Talisa Lin,D,5-7,,Anthropology,Fr.,"Golden, Colo. / Lakewood HS"
2022,15,Lizzy Teran,F,5-7,,International Business,Jr.,"Carlsbad, Calif. / La Costa Canyon HS"
2022,17,Allie Luo,D,5-4,,Human Biology,Fr.,"San Diego, Calif. / Francis W. Parker School"
2022,18,Lauren Rocco,M/F,5-4,,Human Development,Fr.,"Libertyville, Ill. / Libertyville HS"
2022,19,Mika Celeste,M,5-5,,Communication and Psychology,Sr.,"Pasadena, Calif. / Flintridge Preparatory School"
2022,20,Christina Oddone,M,5-3,,Human Developmental Sciences,Sr.,"Carlsbad, Calif. / Carlsbad HS"
2022,21,Courtney Hilliard,M,5-6,,International Business,So.,"Carlsbad, Calif. / La Costa Canyon HS"
2022,22,Mackenzie May,D,5-8,,Computer Science,Jr.,"Georgetown, Texas / Georgetown HS"
2022,23,Raquel Kalpakoff,F,5-8,,Environmental Systems,So.,"San Luis Obispo, Calif. / San Luis Obispo HS"
2022,24,Caitlin Wilson,M,5-4,,Bioengineering,Fr.,"San Diego, Calif. / Point Loma HS"
2022,26,Lucy Granger,D,5-7,,Cognitive Science,So.,"Huntington Beach, Calif. / Edison HS"
2022,29,Corinne Wilson,M,5-5,,Bioengineering,Fr.,"San Diego, Calif. / Point Loma HS"
2023,0,Bella Barretto,GK,5-9,,Human Biology,Fr.,"Yorba Linda, Calif. / Rosary Academy"
2023,1,Keara Fitzgerald,GK,6-0,,International Business,Sr.,"Ventura, Calif. / Foothill Technology HS"
2023,2,Katelyn Meyer,D/F,5-8,,Marine Biology,Gr.,"Campbell, Calif. / Archbishop Mitty HS"
2023,3,Kennedy Carter,F,5-8,,Environmental Studies,Sr.,"Mission Viejo, Calif. / JSerra Catholic HS"
2023,4,Sarah Kowack,M,5-8,,Communication,Sr.,"San Diego, Calif. / Canyon Crest Academy"
2023,5,Ellie Trevino,M,5-5,,Undeclared,Fr.,"San Jose, Calif. / Cambrian Academy"
2023,6,Camryn Borg,M,5-7,,Business Economics,Sr.,"Los Gatos, Calif. / Leigh HS"
2023,7,Alexis Nguyen,M,5-4,,General Biology,Fr.,"Stevenson Ranch, Calif. / Hart HS"
2023,8,Emily Killeen,M,5-3,,Structural Engineering,Gr.,"Temecula, Calif. / Great Oak HS"
2023,9,Karize Madero,M,5-6,,Economics,Fr.,"Downey, Calif. / Mater Dei"
2023,10,Lindsey Park,M,5-6,,Business Economics,So.,"Torrance, Calif. / West HS"
2023,11,Natalie Abel,F,5-6,,Cognitive Science,Jr.,"Rancho Mission Viejo, Calif. / JSerra Catholic HS"
2023,13,Leilah Raad,D,5-3,,Cognitive Behavioral Neuroscience,Fr.,"Torrance, Calif. / Bishop Montgomery"
2023,14,Talisa Lin,D,5-8,,Anthropology,So.,"Golden, Colo. / Lakewood HS"
2023,15,Lizzy Teran,F,5-7,,International Business,Sr.,"Carlsbad, Calif. / La Costa Canyon HS"
2023,16,Ava Medrano,F,5-3,,Physical Sciences,Fr.,"Fresno, Calif. / Bullard HS"
2023,17,Allie Luo,D,5-4,,Human Biology,So.,"San Diego, Calif. / Francis W. Parker School"
2023,18,Lauren Rocco,M/F,5-4,,Human Development,So.,"Libertyville, Ill. / Libertyville HS"
2023,19,Emily Fitzgerald,F,5-7,,Human Biology,Fr.,"Oakland, Calif. / Piedmont HS"
2023,20,Lindsey Destefani,D,5-4,,Business Psychology,Fr.,"Ladera Ranch, Calif. / San Juan Hills HS"
2023,21,Courtney Hilliard,M,5-6,,International Business,Jr.,"Carlsbad, Calif. / La Costa Canyon HS"
2023,22,Mackenzie May,D,5-8,,Computer Science,Sr.,"Georgetown, Texas / Georgetown HS"
2023,23,Raquel Kalpakoff,F,5-8,,Environmental Systems,Jr.,"San Luis Obispo, Calif. / San Luis Obispo HS"
2023,24,Caitlin Wilson,M,5-4,,Bioengineering,So.,"San Diego, Calif. / Point Loma HS"
2023,25,Shima Dixon,M,5-4,,Public Health,Fr.,"Berkeley, Calif. / Berkeley HS"
2023,26,Lucy Granger,D,5-7,,Cognitive Science,Jr.,"Huntington Beach, Calif. / Edison HS"
2023,27,Audrey Reed,F,5-3,,Communication,Jr.,"Morgan Hill, Calif. / Live Oak HS"
2023,28,Andrea Guillen,F/D,5-7,,Undeclared,Fr.,"San Diego, Calif. / Gompers Prep"
2023,29,Corinne Wilson,M,5-5,,Bioengineering,So.,"San Diego, Calif. / Point Loma HS"
